Rob Lowe,$640.8
Tina Fey,$640.8
Jackie Earle Haley,$639.6
Miles Teller,$632.0
Ioan Gruffudd,$631.2
Sarah Michelle Gellar,$627.4
Kenneth Branagh,$626.4
Felicity Jones,$622.6
Paula Patton,$622.1
Edgar Ramirez,$620.3
Leslie Nielsen,$617.9
Dan Stevens,$616.4
Beyonce Knowles,$613.1
Annette Bening,$608.0
Adrien Brody,$603.2
Paul Dano,$601.6
Radha Mitchell,$599.3
Parker Posey,$598.7
Garrett Hedlund,$598.2
Kyle Gallner,$596.0
Rebecca Ferguson,$594.9
John Corbett,$591.7
Dan Fogler,$589.5
Roger Moore,$587.8
Rodrigo Santoro,$584.0
Shailene Woodley,$583.2
Derek Luke,$582.8
Piper Perabo,$581.2
Courteney Cox,$579.5
Adam Scott,$578.6
James Gandolfini,$578.2
Eva Green,$574.9
America Ferrera,$574.6
Patrick Swayze,$574.4
Katie Holmes,$573.7
Jamie Bell,$572.8
Sharlto Copley,$572.5
Olivia Wilde,$571.5
Jamie Chung,$570.7
Alice Eve,$567.4
Dominic Cooper,$563.5
Chadwick Boseman,$562.6
Lena Headey,$554.3
Claire Danes,$552.8
Ali Larter,$552.7
Marlon Brando,$552.5
Taylor Kitsch,$551.7
Lance Henriksen,$548.4
Anne Bancroft,$548.0
Tony Cox,$546.9
Will Forte,$546.0
Ben Foster,$543.5
Jared Leto,$539.1
Teresa Palmer,$536.1
Mike Vogel,$534.4
Mia Wasikowska,$534.2
Cam Gigandet,$534.1
Sydney Pollack,$533.3
Javier Bardem,$532.0
Milla Jovovich,$531.0
Kate Bosworth,$529.3
Daniel Day-Lewis,$523.6
Eddie Redmayne,$519.0
Freddie Prinze Jr.,$518.7
David Oyelowo,$516.9
Gemma Arterton,$514.9
Amy Ryan,$511.7
Ansel Elgort,$508.2
Clive Owen,$506.5
Rosie Huntington-Whiteley,$506.4
Logan Lerman,$505.9
Michelle Yeoh,$503.3
Lindsay Lohan,$492.4
Rufus Sewell,$489.1
Tracy Morgan,$488.2
Brie Larson,$487.5
Zhang Ziyi,$485.9
Ron Livingston,$484.8
Blake Lively,$484.8
Rooney Mara,$484.0
Chris Klein,$481.6
James Garner,$481.5
Hailee Steinfeld,$480.4
Jaden Smith,$480.0
Mary Elizabeth Winstead,$479.9
Virginia Madsen,$476.0
Tom Holland,$475.0
Mindy Kaling,$470.9
Ryan Phillippe,$467.6
Emma Roberts,$467.2
Rebel Wilson,$467.1
Clark Duke,$466.9
Jennifer Coolidge,$465.5
Larry the Cable Guy,$464.1
Woody Allen,$461.3
Raven-Symone,$460.5
Jason Schwartzman,$457.2
Sanaa Lathan,$452.6
Lily Tomlin,$451.6
Hilary Swank,$448.1
Ty Burrell,$444.9
Nick Frost,$443.7
Lukas Haas,$443.2
Kodi Smit-McPhee,$440.7
Theo James,$440.0
Dev Patel,$439.6
Kate Mara,$437.4
Amanda Bynes,$435.6
Breckin Meyer,$433.6
Neve Campbell,$432.8
Christopher Reeve,$427.6
Mandy Moore,$421.5
Taron Egerton,$416.2
Tom Arnold,$415.9
John Krasinski,$415.3
Kal Penn,$415.2
Tony Jaa,$414.6
Lily Collins,$413.1
Jessica Lange,$410.9
Brandon T. Jackson,$407.9
Freida Pinto,$406.2
Freddie Highmore,$404.6
Hilary Duff,$402.3
Omar Epps,$395.5
Selena Gomez,$392.1
Olga Kurylenko,$391.7
Juno Temple,$387.1
January Jones,$378.1
Shawn Wayans,$377.9
Cher,$373.1
Ezra Miller,$371.2
Edward Burns,$370.3
Alexa Vega,$369.5
Denise Richards,$365.4
Armie Hammer,$361.9
Karen Gillan,$360.9
Franka Potente,$360.0
Adam Brody,$359.7
Adam DeVine,$359.4
Noomi Rapace,$359.2
Gena Rowlands,$358.2
Rashida Jones,$357.9
Cara Delevigne,$357.1
Alicia Silverstone,$354.0
Madonna,$349.3
Jesse Plemons,$349.1
Olivia Thirlby,$348.9
Jon Heder,$348.1
Eugenio Derbez,$341.6
Hayden Panettiere,$338.4
Lake Bell,$338.1
Sally Hawkins,$336.7
Jonathan Rhys Meyers,$335.9
Jennifer Love Hewitt,$333.6
Robin Wright,$332.6
Linda Hamilton,$331.2
Emmy Rossum,$331.2
Jorma Taccone,$330.8
Miley Cyrus,$321.9
Carey Mulligan,$320.0
Nia Vardalos,$317.9
Bella Thorne,$315.2
Brenton Thwaites,$314.8
Jamie Harris,$314.4
Warren Beatty,$312.2
Christine Taylor,$307.9
Matthew Goode,$305.9
Michael Nyqvist,$303.6
Thomas Mann,$303.2
Dane DeHaan,$301.7
Mathieu Amalric,$300.7
Sharon Leal,$297.3
Amber Heard,$290.1
Rory Culkin,$289.9
Jeffrey Dean Morgan,$289.6
Alicia Vikander,$287.9
Ben Barnes,$287.7
Vanessa Hudgens,$287.5
Sofia Boutella,$287.1
Boris Kodjoe,$286.4
David Duchovny,$285.6
Abbie Cornish,$284.9
Zach Braff,$281.7
Boyd Holbrook,$281.4
Snoop Dogg,$281.4
Chuck Norris,$279.7
Alexa Davalos,$278.7
AnnaSophia Robb,$272.7
Michael B. Jordan,$272.6
Saoirse Ronan,$270.3
Chris Brown,$268.7
Jack O'Connell,$266.7
Leighton Meester,$264.0
Mireille Enos,$263.3
Whitney Houston,$261.6
50 Cent,$259.7
Alex Pettyfer,$259.4
Kaley Cuoco,$258.4
Michelle Trachtenberg,$254.2
Quvenzhane Wallis,$253.1
Rutger Hauer,$246.2
Melanie Laurent,$245.8
Rihanna,$242.8
Kristofer Hivju,$242.4
Dana Carvey,$241.6
Mo'Nique,$240.6
Bow Wow,$240.6
Emily Browning,$238.9
Julianne Hough,$236.7
Elizabeth Debicki,$234.9
Max Thieriot,$233.5
Frankie Muniz,$233.0
Jim Sturgess,$232.8
Peter Berg,$229.8
Jessica Lucas,$229.3
John Cena,$228.5
Chris Messina,$221.2
Damon Wayans,$217.4
Adrianne Palicki,$210.4
Brooklyn Decker,$209.6
Thomas Jane,$208.5
Kevin Smith,$207.7
Brandon Routh,$203.1
Matthew Perry,$200.9
Erika Christensen,$200.2
Zoe Kazan,$197.3
Tye Sheridan,$195.1
Ne-Yo,$194.8
Katharine Hepburn,$194.2
Alexander Skarsgĺrd,$191.4
James Purefoy,$187.9
Jenna Fischer,$187.7
Martin Donovan,$186.2
Christopher Guest,$182.8
Alex Russell,$180.2
Amanda Crew,$177.8
Aubrey Plaza,$173.9
Luke Bracey,$171.0
Mark Rylance,$169.7
Anna Friel,$169.4
Aziz Ansari,$168.6
Tessa Thompson,$166.2
Zachary Gordon,$165.7
Rosemarie DeWitt,$164.5
